timestamp,temp_f,rainfall_mm
1/2/23 13:01,68.763,0
1/2/23 13:16,67.392,0
1/2/23 13:31,65.338,0
1/2/23 13:46,67.564,0
1/2/23 14:01,65.338,0
1/2/23 14:16,63.282,0
1/2/23 14:31,63.111,0
1/2/23 14:46,63.626,0
1/2/23 15:01,61.741,0
1/2/23 15:16,60.368,0
1/2/23 15:31,55.884,0
1/2/23 15:46,53.274,0
1/2/23 16:01,52.225,0
1/2/23 16:16,51.346,0
1/2/23 16:31,50.29,0
1/2/23 16:46,49.05,0
1/2/23 17:01,47.982,0
1/2/23 17:16,46.548,0
1/2/23 17:31,44.742,0
1/2/23 17:46,43.099,0
1/2/23 18:01,41.625,0
1/2/23 18:16,41.067,0
1/2/23 18:31,40.134,0
1/2/23 18:46,39.76,0
1/2/23 19:01,39.384,0
1/2/23 19:16,39.196,0
1/2/23 19:31,38.818,0
1/2/23 19:46,38.44,0
1/2/23 20:01,38.25,0
1/2/23 20:16,37.87,0
1/2/23 20:31,37.679,0
1/2/23 20:46,37.488,0
1/2/23 21:01,37.297,0
1/2/23 21:16,37.107,0
1/2/23 21:31,36.914,0
1/2/23 21:46,36.531,0
1/2/23 22:01,35.564,0
1/2/23 22:16,34.786,0
1/2/23 22:31,34.394,0
1/2/23 22:46,34.786,0
1/2/23 23:01,34.59,0
1/2/23 23:16,34.198,0
1/2/23 23:31,34.394,0
1/2/23 23:46,34.394,0
1/3/23 0:01,34.394,0
1/3/23 0:16,34.59,0
1/3/23 0:31,34.981,0
1/3/23 0:46,35.175,0
1/3/23 1:01,35.37,0
1/3/23 1:16,35.37,0
1/3/23 1:31,35.175,0
1/3/23 1:46,34.981,0
1/3/23 2:01,34.786,0
1/3/23 2:16,34.786,0
1/3/23 2:31,34.786,0
1/3/23 2:46,34.59,0
1/3/23 3:01,34.394,0
1/3/23 3:16,34.198,0
1/3/23 3:31,34.198,0
1/3/23 3:46,34.198,0
1/3/23 4:01,34.198,0
1/3/23 4:16,33.607,0
1/3/23 4:31,32.617,0
1/3/23 4:46,32.218,0
1/3/23 5:01,32.617,0
1/3/23 5:16,32.815,0
1/3/23 5:31,32.617,0
1/3/23 5:46,32.815,0
1/3/23 6:01,32.617,0
1/3/23 6:16,32.617,0
1/3/23 6:31,32.617,0
1/3/23 6:46,32.218,0
1/3/23 7:01,31.617,0
1/3/23 7:16,31.816,0
1/3/23 7:31,32.815,0
1/3/23 7:46,34.002,0
1/3/23 8:01,34.59,0
1/3/23 8:16,36.338,0
1/3/23 8:31,41.81,0
1/3/23 8:46,47.088,0
1/3/23 9:01,50.643,0
1/3/23 9:16,53.623,0
1/3/23 9:31,58.647,0
1/3/23 9:46,61.912,0
1/3/23 10:01,63.797,0
1/3/23 10:16,62.598,0
1/3/23 10:31,61.054,0
1/3/23 10:46,62.254,0
1/3/23 11:01,63.282,0
1/3/23 11:16,65.851,0
1/3/23 11:31,66.022,0
1/3/23 11:46,65.851,0
1/3/23 12:01,67.05,0
1/3/23 12:16,68.592,0
1/3/23 12:31,68.763,0
1/3/23 12:46,66.537,0
1/3/23 13:01,67.05,0
1/3/23 13:16,68.763,0
1/3/23 13:31,68.592,0
1/3/23 13:46,67.05,0
1/3/23 14:01,64.996,0
1/3/23 14:16,65.338,0
1/3/23 14:31,66.366,0
1/3/23 14:46,67.906,0
1/3/23 15:01,66.708,0
1/3/23 15:16,65.509,0
1/3/23 15:31,62.769,0
1/3/23 15:46,62.083,0
1/3/23 16:01,61.398,0
1/3/23 16:16,59.164,0
1/3/23 16:31,56.23,0
1/3/23 16:46,52.225,0
1/3/23 17:01,49.404,0
1/3/23 17:16,47.266,0
1/3/23 17:31,45.466,0
1/3/23 17:46,43.466,0
1/3/23 18:01,41.994,0
1/3/23 18:16,41.067,0
1/3/23 18:31,40.509,0
1/3/23 18:46,39.76,0
1/3/23 19:01,39.384,0
1/3/23 19:16,39.007,0
1/3/23 19:31,38.629,0
1/3/23 19:46,37.87,0
1/3/23 20:01,37.107,0
1/3/23 20:16,36.338,0
1/3/23 20:31,35.951,0
1/3/23 20:46,35.564,0
1/3/23 21:01,35.37,0
1/3/23 21:16,34.981,0
1/3/23 21:31,35.37,0
1/3/23 21:46,35.564,0
1/3/23 22:01,35.758,0
1/3/23 22:16,35.758,0
1/3/23 22:31,35.564,0
1/3/23 22:46,35.564,0
1/3/23 23:01,35.37,0
1/3/23 23:16,35.37,0
1/3/23 23:31,35.175,0
1/3/23 23:46,35.37,0
1/4/23 0:01,35.175,0
1/4/23 0:16,35.175,0
1/4/23 0:31,35.175,0
1/4/23 0:46,34.59,0
1/4/23 1:01,34.394,0
1/4/23 1:16,34.394,0
1/4/23 1:31,34.198,0
1/4/23 1:46,34.198,0
1/4/23 2:01,34.394,0
1/4/23 2:16,34.002,0
1/4/23 2:31,33.213,0
1/4/23 2:46,32.617,0
1/4/23 3:01,32.418,0
1/4/23 3:16,32.418,0
1/4/23 3:31,32.218,0
1/4/23 3:46,32.418,0
1/4/23 4:01,33.013,0
1/4/23 4:16,33.411,0
1/4/23 4:31,33.013,0
1/4/23 4:46,32.617,0
1/4/23 5:01,32.617,0
1/4/23 5:16,32.617,0
1/4/23 5:31,32.018,0
1/4/23 5:46,32.018,0
1/4/23 6:01,32.018,0
1/4/23 6:16,31.213,0
1/4/23 6:31,31.012,0
1/4/23 6:46,30.808,0
1/4/23 7:01,30.607,0
1/4/23 7:16,30.198,0
1/4/23 7:31,30.403,0
1/4/23 7:46,31.213,0
1/4/23 8:01,32.018,0
1/4/23 8:16,34.002,0
1/4/23 8:31,41.439,0
1/4/23 8:46,47.266,0
1/4/23 9:01,53.274,0
1/4/23 9:16,57.096,0
1/4/23 9:31,59.851,0
1/4/23 9:46,63.626,0
1/4/23 10:01,62.769,0
1/4/23 10:16,61.912,0
1/4/23 10:31,64.139,0
1/4/23 10:46,66.879,0
1/4/23 11:01,68.077,0
1/4/23 11:16,65.851,0
1/4/23 11:31,63.968,0
1/4/23 11:46,63.111,0
1/4/23 12:01,63.455,0
1/4/23 12:16,64.139,0
1/4/23 12:31,65.338,0
1/4/23 12:46,62.94,0
1/4/23 13:01,59.337,0
1/4/23 13:16,58.303,0
1/4/23 13:31,57.614,0
1/4/23 13:46,56.404,0
1/4/23 14:01,58.993,0
1/4/23 14:16,61.569,0
1/4/23 14:31,66.708,0
1/4/23 14:46,66.537,0
1/4/23 15:01,65.338,0
1/4/23 15:16,63.111,0
1/4/23 15:31,62.083,0
1/4/23 15:46,61.569,0
1/4/23 16:01,61.741,0
1/4/23 16:16,60.883,0
1/4/23 16:31,58.303,0
1/4/23 16:46,53.1,0
1/4/23 17:01,49.228,0
1/4/23 17:16,46.548,0
1/4/23 17:31,44.195,0
1/4/23 17:46,42.363,0
1/4/23 18:01,41.067,0
1/4/23 18:16,39.947,0
1/4/23 18:31,39.196,0
1/4/23 18:46,38.629,0
1/4/23 19:01,38.25,0
1/4/23 19:16,37.87,0
1/4/23 19:31,37.488,0
1/4/23 19:46,36.914,0
1/4/23 20:01,36.145,0
1/4/23 20:16,35.37,0
1/4/23 20:31,34.59,0
1/4/23 20:46,33.805,0
1/4/23 21:01,33.213,0
1/4/23 21:16,33.013,0
1/4/23 21:31,33.013,0
1/4/23 21:46,33.411,0
1/4/23 22:01,33.411,0
1/4/23 22:16,33.411,0
1/4/23 22:31,33.411,0
1/4/23 22:46,33.411,0
1/4/23 23:01,33.411,0
1/4/23 23:16,33.411,0
1/4/23 23:31,33.411,0
1/4/23 23:46,33.411,0
1/5/23 0:01,33.213,0
1/5/23 0:16,33.213,0
1/5/23 0:31,33.013,0
1/5/23 0:46,32.815,0
1/5/23 1:01,32.815,0
1/5/23 1:16,32.617,0
1/5/23 1:31,32.617,0
1/5/23 1:46,32.418,0
1/5/23 2:01,32.418,0
1/5/23 2:16,32.418,0
1/5/23 2:31,32.218,0
1/5/23 2:46,31.816,0
1/5/23 3:01,31.816,0
1/5/23 3:16,31.617,0
1/5/23 3:31,31.816,0
1/5/23 3:46,32.018,0
1/5/23 4:01,31.617,0
1/5/23 4:16,31.012,0
1/5/23 4:31,31.415,0
1/5/23 4:46,31.415,0
1/5/23 5:01,31.415,0
1/5/23 5:16,31.213,0
1/5/23 5:31,30.808,0
1/5/23 5:46,30.607,0
1/5/23 6:01,31.012,0
1/5/23 6:16,31.213,0
1/5/23 6:31,31.012,0
1/5/23 6:46,30.403,0
1/5/23 7:01,29.79,0
1/5/23 7:16,29.586,0
1/5/23 7:31,30.607,0
1/5/23 7:46,31.617,0
1/5/23 8:01,32.418,0
1/5/23 8:16,34.59,0
1/5/23 8:31,43.282,0
1/5/23 8:46,50.819,0
1/5/23 9:01,56.923,0
1/5/23 9:16,60.368,0
1/5/23 9:31,63.282,0
1/5/23 9:46,64.481,0
1/5/23 10:01,64.825,0
1/5/23 10:16,64.481,0
1/5/23 10:31,62.425,0
1/5/23 10:46,63.797,0
1/5/23 11:01,64.825,0
1/5/23 11:16,65.851,0
1/5/23 11:31,66.022,0
1/5/23 11:46,67.564,0
1/5/23 12:01,69.622,0
1/5/23 12:16,70.824,0
1/5/23 12:31,69.964,0
1/5/23 12:46,69.449,0
1/5/23 13:01,68.592,0
1/5/23 13:16,67.564,0
1/5/23 13:31,71.339,0
1/5/23 13:46,71.856,0
1/5/23 14:01,69.107,0
1/5/23 14:16,68.421,0
1/5/23 14:31,67.05,0
1/5/23 14:46,65.509,0
1/5/23 15:01,67.564,0
1/5/23 15:16,66.022,0
1/5/23 15:31,64.825,0
1/5/23 15:46,63.797,0
1/5/23 16:01,61.569,0
1/5/23 16:16,61.054,0
1/5/23 16:31,60.024,0
1/5/23 16:46,54.495,0
1/5/23 17:01,49.228,0
1/5/23 17:16,45.648,0
1/5/23 17:31,43.099,0
1/5/23 17:46,41.625,0
1/5/23 18:01,40.881,0
1/5/23 18:16,39.76,0
1/5/23 18:31,39.007,0
1/5/23 18:46,38.44,0
1/5/23 19:01,37.87,0
1/5/23 19:16,37.679,0
1/5/23 19:31,37.297,0
1/5/23 19:46,36.914,0
1/5/23 20:01,36.723,0
1/5/23 20:16,36.338,0
1/5/23 20:31,35.951,0
1/5/23 20:46,35.564,0
1/5/23 21:01,35.175,0
1/5/23 21:16,34.786,0
1/5/23 21:31,34.394,0
1/5/23 21:46,34.002,0
1/5/23 22:01,33.805,0
1/5/23 22:16,33.607,0
1/5/23 22:31,33.805,0
1/5/23 22:46,33.805,0
1/5/23 23:01,34.002,0
1/5/23 23:16,33.805,0
1/5/23 23:31,34.002,0
1/5/23 23:46,34.002,0
1/6/23 0:01,33.805,0
1/6/23 0:16,33.805,0
1/6/23 0:31,33.607,0
1/6/23 0:46,33.607,0
1/6/23 1:01,33.607,0
1/6/23 1:16,33.411,0
1/6/23 1:31,33.213,0
1/6/23 1:46,33.213,0
1/6/23 2:01,33.013,0
1/6/23 2:16,33.013,0
1/6/23 2:31,33.013,0
1/6/23 2:46,32.815,0
1/6/23 3:01,32.815,0
1/6/23 3:16,32.418,0
1/6/23 3:31,32.218,0
1/6/23 3:46,31.617,0
1/6/23 4:01,31.012,0
1/6/23 4:16,30.607,0
1/6/23 4:31,30.607,0
1/6/23 4:46,31.012,0
1/6/23 5:01,31.213,0
1/6/23 5:16,31.213,0
1/6/23 5:31,31.213,0
1/6/23 5:46,31.012,0
1/6/23 6:01,31.012,0
1/6/23 6:16,30.808,0
1/6/23 6:31,30.808,0
1/6/23 6:46,30.808,0
1/6/23 7:01,30.808,0
1/6/23 7:16,30.808,0
1/6/23 7:31,31.012,0
1/6/23 7:46,31.415,0
1/6/23 8:01,32.018,0
1/6/23 8:16,34.394,0
1/6/23 8:31,43.099,0
1/6/23 8:46,49.937,0
1/6/23 9:01,55.189,0
1/6/23 9:16,59.337,0
1/6/23 9:31,63.282,0
1/6/23 9:46,65.509,0
1/6/23 10:01,69.449,0
1/6/23 10:16,72.199,0
1/6/23 10:31,73.926,0
1/6/23 10:46,73.753,0
1/6/23 11:01,71.168,0
1/6/23 11:16,69.449,0
1/6/23 11:31,70.824,0
1/6/23 11:46,73.753,0
1/6/23 12:01,76.006,0
1/6/23 12:16,74.098,0
1/6/23 12:31,73.407,0
1/6/23 12:46,73.234,0
1/6/23 13:01,73.58,0
1/6/23 13:16,74.619,0
1/6/23 13:31,75.139,0
1/6/23 13:46,76.006,0
1/6/23 14:01,74.271,0
1/6/23 14:16,73.753,0
1/6/23 14:31,73.062,0
1/6/23 14:46,74.271,0
1/6/23 15:01,73.753,0
1/6/23 15:16,73.753,0
1/6/23 15:31,73.234,0
1/6/23 15:46,72.891,0
1/6/23 16:01,73.407,0
1/6/23 16:16,71.856,0
1/6/23 16:31,67.735,0
1/6/23 16:46,59.337,0
1/6/23 17:01,52.401,0
1/6/23 17:16,48.339,0
1/6/23 17:31,45.648,0
1/6/23 17:46,44.013,0
1/6/23 18:01,42.915,0
1/6/23 18:16,42.548,0
1/6/23 18:31,41.81,0
1/6/23 18:46,40.881,0
1/6/23 19:01,40.321,0
1/6/23 19:16,39.573,0
1/6/23 19:31,38.629,0
1/6/23 19:46,38.25,0
1/6/23 20:01,38.061,0
1/6/23 20:16,38.061,0
1/6/23 20:31,38.061,0
1/6/23 20:46,37.488,0
1/6/23 21:01,37.488,0
1/6/23 21:16,37.488,0
1/6/23 21:31,37.107,0
1/6/23 21:46,37.107,0
1/6/23 22:01,37.107,0
1/6/23 22:16,36.914,0
1/6/23 22:31,36.531,0
1/6/23 22:46,36.338,0
1/6/23 23:01,36.338,0
1/6/23 23:16,36.145,0
1/6/23 23:31,36.145,0
1/6/23 23:46,35.951,0
1/7/23 0:01,35.758,0
1/7/23 0:16,36.145,0
1/7/23 0:31,36.145,0
1/7/23 0:46,36.145,0
1/7/23 1:01,35.37,0
1/7/23 1:16,34.59,0
1/7/23 1:31,34.198,0
1/7/23 1:46,33.805,0
1/7/23 2:01,34.394,0
1/7/23 2:16,34.981,0
1/7/23 2:31,35.175,0
1/7/23 2:46,35.37,0
1/7/23 3:01,35.564,0
1/7/23 3:16,35.758,0
1/7/23 3:31,36.145,0
1/7/23 3:46,36.145,0
1/7/23 4:01,36.145,0
1/7/23 4:16,36.338,0
1/7/23 4:31,36.338,0
1/7/23 4:46,36.338,0
1/7/23 5:01,36.531,0
1/7/23 5:16,36.531,0
1/7/23 5:31,36.338,0
1/7/23 5:46,36.145,0
1/7/23 6:01,36.338,0
1/7/23 6:16,35.951,0
1/7/23 6:31,35.951,0
1/7/23 6:46,36.338,0
1/7/23 7:01,36.723,0
1/7/23 7:16,37.107,0
1/7/23 7:31,37.679,0
1/7/23 7:46,38.25,0
1/7/23 8:01,38.818,0
1/7/23 8:16,41.254,0
1/7/23 8:31,51.172,0
1/7/23 8:46,57.958,0
1/7/23 9:01,61.741,0
1/7/23 9:16,65.338,0
1/7/23 9:31,68.248,0
1/7/23 9:46,69.793,0
1/7/23 10:01,73.062,0
1/7/23 10:16,75.659,0
1/7/23 10:31,76.006,0
1/7/23 10:46,76.876,0
1/7/23 11:01,78.624,0
1/7/23 11:16,79.502,0
1/7/23 11:31,78.8,0
1/7/23 11:46,77.923,0
1/7/23 12:01,76.006,0
1/7/23 12:16,76.354,0
1/7/23 12:31,76.006,0
1/7/23 12:46,75.832,0
1/7/23 13:01,76.528,0
1/7/23 13:16,79.678,0
1/7/23 13:31,81.266,0
1/7/23 13:46,79.502,0
1/7/23 14:01,79.151,0
1/7/23 14:16,78.449,0
1/7/23 14:31,77.923,0
1/7/23 14:46,77.4,0
1/7/23 15:01,76.354,0
1/7/23 15:16,74.271,0
1/7/23 15:31,73.926,0
1/7/23 15:46,72.718,0
1/7/23 16:01,72.199,0
1/7/23 16:16,71.856,0
1/7/23 16:31,70.308,0
1/7/23 16:46,62.598,0
1/7/23 17:01,54.669,0
1/7/23 17:16,50.29,0
1/7/23 17:31,47.446,0
1/7/23 17:46,46.008,0
1/7/23 18:01,45.286,0
1/7/23 18:16,44.56,0
1/7/23 18:31,43.831,0
1/7/23 18:46,43.099,0
1/7/23 19:01,42.179,0
1/7/23 19:16,41.254,0
1/7/23 19:31,40.881,0
1/7/23 19:46,40.696,0
1/7/23 20:01,40.696,0
1/7/23 20:16,40.696,0
1/7/23 20:31,40.321,0
1/7/23 20:46,39.76,0
1/7/23 21:01,39.384,0
1/7/23 21:16,39.384,0
1/7/23 21:31,39.007,0
1/7/23 21:46,38.629,0
1/7/23 22:01,38.25,0
1/7/23 22:16,38.061,0
1/7/23 22:31,38.25,0
1/7/23 22:46,37.87,0
1/7/23 23:01,36.531,0
1/7/23 23:16,35.758,0
1/7/23 23:31,36.338,0
1/7/23 23:46,36.914,0
1/8/23 0:01,37.107,0
1/8/23 0:16,36.723,0
1/8/23 0:31,36.531,0
1/8/23 0:46,36.338,0
1/8/23 1:01,35.175,0
1/8/23 1:16,35.175,0
1/8/23 1:31,34.59,0
1/8/23 1:46,34.59,0
1/8/23 2:01,34.394,0
1/8/23 2:16,35.175,0
1/8/23 2:31,36.145,0
1/8/23 2:46,36.338,0
1/8/23 3:01,36.531,0
1/8/23 3:16,36.531,0
1/8/23 3:31,36.338,0
1/8/23 3:46,36.145,0
1/8/23 4:01,35.758,0
1/8/23 4:16,35.175,0
1/8/23 4:31,34.981,0
1/8/23 4:46,34.981,0
1/8/23 5:01,35.175,0
1/8/23 5:16,35.37,0
1/8/23 5:31,35.564,0
1/8/23 5:46,35.564,0
1/8/23 6:01,35.37,0
1/8/23 6:16,34.981,0
1/8/23 6:31,34.59,0
1/8/23 6:46,34.981,0
1/8/23 7:01,35.175,0
1/8/23 7:16,35.758,0
1/8/23 7:31,36.338,0
1/8/23 7:46,36.914,0
1/8/23 8:01,37.297,0
1/8/23 8:16,40.134,0
1/8/23 8:31,50.466,0
1/8/23 8:46,58.303,0
1/8/23 9:01,60.883,0
1/8/23 9:16,62.94,0
1/8/23 9:31,65.509,0
1/8/23 9:46,68.763,0
1/8/23 10:01,72.891,0
1/8/23 10:16,75.832,0
1/8/23 10:31,77.574,0
1/8/23 10:46,77.574,0
1/8/23 11:01,77.225,0
1/8/23 11:16,75.139,0
1/8/23 11:31,73.407,0
1/8/23 11:46,72.718,0
1/8/23 12:01,72.545,0
1/8/23 12:16,72.028,0
1/8/23 12:31,71.512,0
1/8/23 12:46,73.062,0
1/8/23 13:01,72.718,0
1/8/23 13:16,72.028,0
1/8/23 13:31,71.856,0
1/8/23 13:46,71.339,0
1/8/23 14:01,70.824,0
1/8/23 14:16,70.308,0
1/8/23 14:31,69.964,0
1/8/23 14:46,70.651,0
1/8/23 15:01,69.964,0
1/8/23 15:16,70.308,0
1/8/23 15:31,70.137,0
1/8/23 15:46,72.545,0
1/8/23 16:01,73.753,0
1/8/23 16:16,72.891,0
1/8/23 16:31,69.964,0
1/8/23 16:46,61.741,0
1/8/23 17:01,52.925,0
1/8/23 17:16,48.339,0
1/8/23 17:31,46.008,0
1/8/23 17:46,44.56,0
1/8/23 18:01,43.648,0
1/8/23 18:16,42.915,0
1/8/23 18:31,42.363,0
1/8/23 18:46,41.254,0
1/8/23 19:01,40.321,0
1/8/23 19:16,39.947,0
1/8/23 19:31,39.76,0
1/8/23 19:46,39.384,0
1/8/23 20:01,39.384,0
1/8/23 20:16,39.007,0
1/8/23 20:31,39.007,0
1/8/23 20:46,38.818,0
1/8/23 21:01,38.818,0
1/8/23 21:16,38.629,0
1/8/23 21:31,38.629,0
1/8/23 21:46,38.629,0
1/8/23 22:01,38.25,0
1/8/23 22:16,37.488,0
1/8/23 22:31,36.723,0
1/8/23 22:46,36.338,0
1/8/23 23:01,35.564,0
1/8/23 23:16,35.564,0
1/8/23 23:31,35.175,0
1/8/23 23:46,34.981,0
1/9/23 0:01,34.981,0
1/9/23 0:16,35.175,0
1/9/23 0:31,35.951,0
1/9/23 0:46,36.145,0
1/9/23 1:01,36.531,0
1/9/23 1:16,35.951,0
1/9/23 1:31,35.37,0
1/9/23 1:46,34.981,0
1/9/23 2:01,35.564,0
1/9/23 2:16,34.59,0
1/9/23 2:31,34.002,0
1/9/23 2:46,34.786,0
1/9/23 3:01,35.37,0
1/9/23 3:16,35.758,0
1/9/23 3:31,35.564,0
1/9/23 3:46,35.37,0
1/9/23 4:01,34.981,0
1/9/23 4:16,33.805,0
1/9/23 4:31,33.213,0
1/9/23 4:46,33.213,0
1/9/23 5:01,34.198,0
1/9/23 5:16,34.981,0
1/9/23 5:31,35.564,0
1/9/23 5:46,35.564,0
1/9/23 6:01,35.758,0
1/9/23 6:16,35.758,0
1/9/23 6:31,35.758,0
1/9/23 6:46,35.175,0
1/9/23 7:01,34.981,0
1/9/23 7:16,35.564,0
1/9/23 7:31,35.951,0
1/9/23 7:46,36.338,0
1/9/23 8:01,37.107,0
1/9/23 8:16,39.947,0
1/9/23 8:31,50.113,0
1/9/23 8:46,57.441,0
1/9/23 9:01,61.912,0
1/9/23 9:16,64.652,0
1/9/23 9:31,68.934,0
1/9/23 9:46,70.651,0
1/9/23 10:01,72.891,0
1/9/23 10:16,74.964,0
1/9/23 10:31,77.225,0
1/9/23 10:46,75.659,0
1/9/23 11:01,77.05,0
1/9/23 11:16,74.964,0
1/9/23 11:31,74.619,0
1/9/23 11:46,76.528,0
1/9/23 12:01,76.876,0
1/9/23 12:16,73.926,0
1/9/23 12:31,74.271,0
1/9/23 12:46,74.619,0
1/9/23 13:01,74.446,0
1/9/23 13:16,76.006,0
1/9/23 13:31,74.098,0
1/9/23 13:46,73.926,0
1/9/23 14:01,72.028,0
1/9/23 14:16,70.995,0
1/9/23 14:31,70.308,0
1/9/23 14:46,69.622,0
1/9/23 15:01,69.793,0
1/9/23 15:16,68.421,0
1/9/23 15:31,67.05,0
1/9/23 15:46,69.278,0
1/9/23 16:01,71.683,0
1/9/23 16:16,70.995,0
1/9/23 16:31,67.564,0
1/9/23 16:46,61.227,0
1/9/23 17:01,53.449,0
1/9/23 17:16,49.404,0
1/9/23 17:31,46.908,0
1/9/23 17:46,45.286,0
1/9/23 18:01,44.013,0
1/9/23 18:16,43.282,0
1/9/23 18:31,42.179,0
1/9/23 18:46,41.439,0
1/9/23 19:01,40.696,0
1/9/23 19:16,40.321,0
1/9/23 19:31,40.696,0
1/9/23 19:46,40.321,0
1/9/23 20:01,39.76,0
1/9/23 20:16,39.573,0
1/9/23 20:31,39.196,0
1/9/23 20:46,38.818,0
1/9/23 21:01,38.44,0
1/9/23 21:16,38.061,0
1/9/23 21:31,38.061,0
1/9/23 21:46,37.87,0
1/9/23 22:01,37.87,0
1/9/23 22:16,37.488,0
1/9/23 22:31,37.488,0
1/9/23 22:46,37.297,0
1/9/23 23:01,37.488,0
1/9/23 23:16,37.488,0
1/9/23 23:31,37.297,0
1/9/23 23:46,37.107,0
1/10/23 0:01,36.723,0
1/10/23 0:16,36.531,0
1/10/23 0:31,36.723,0
1/10/23 0:46,36.914,0
1/10/23 1:01,37.107,0
1/10/23 1:16,36.914,0
1/10/23 1:31,37.107,0
